2016-05-15	38603.2208707
2016-05-16	38471.3115066
2016-05-17	38525.8942362
2016-05-18	38730.1065772
2016-05-19	38933.2578922
2016-05-20	38992.6332806
2016-05-21	38883.141566
2016-05-22	38687.3288007
2016-05-23	38561.2026748
2016-05-24	38586.5745207
2016-05-25	38746.8218671
2016-05-26	38922.8123009
2016-05-27	38990.9860457
2016-05-28	38915.5764053
2016-05-29	38755.4873504
2016-05-30	38638.2985149
2016-05-31	38642.4920259
2016-06-01	38766.2016387
2016-06-02	38916.7779403
2016-06-03	38988.4206541
2016-06-04	38939.6092158
2016-06-05	38810.392609
2016-06-06	38703.9672322
2016-06-07	38693.356581
2016-06-08	38787.0674293
2016-06-09	38914.3796031
2016-06-10	38985.6859003
2016-06-11	38957.2496323
2016-06-12	38854.3664266
2016-06-13	38759.5422521
2016-06-14	38739.1081233
2016-06-15	38808.4939286
2016-06-16	38914.8977147
2016-06-17	38983.2551727
2016-06-18	38970.087761
2016-06-19	38889.3888536
2016-06-20	38806.2890034
2016-06-21	38779.8556726
2016-06-22	38829.7736821
2016-06-23	38917.6835357
2016-06-24	38981.4008479
2016-06-25	38979.3685552
2016-06-26	38917.1332437
2016-06-27	38845.3833613
2016-06-28	38815.8274389
2016-06-29	38850.3834288
2016-06-30	38922.1666585
2016-07-01	38980.2520903
